"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N292WN","3476",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,12391,1239102,31703,"ISP","Islip, NY","NY","36","New York",22,"2055","2052",-3.00,0.00,0.00,-1,"2000-2059",9.00,"2101","2309",4.00,"2325","2313",-12.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,150.00,141.00,128.00,1.00,1034.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N795SW","4288",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,12391,1239102,31703,"ISP","Islip, NY","NY","36","New York",22,"1015","1024",9.00,9.00,0.00,0,"1000-1059",19.00,"1043","1251",5.00,"1250","1256",6.00,6.00,0.00,0,"1200-1259",0.00,"",0.00,155.00,152.00,128.00,1.00,1034.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N8616C","1638",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"0640","0635",-5.00,0.00,0.00,-1,"0600-0659",10.00,"0645","0808",5.00,"0855","0813",-42.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,315.00,278.00,263.00,1.00,1984.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N8630B","3673",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1800","1806",6.00,6.00,0.00,0,"1800-1859",10.00,"1816","1931",18.00,"2015","1949",-26.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,315.00,283.00,255.00,1.00,1984.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N430WN","712",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,"1030","1356",206.00,206.00,1.00,12,"1000-1059",8.00,"1404","1523",3.00,"1230","1526",176.00,176.00,1.00,11,"1200-1259",0.00,"",0.00,180.00,150.00,139.00,1.00,1048.00,5,176.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N371SW","4989",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,"1725","1724",-1.00,0.00,0.00,-1,"1700-1759",12.00,"1736","1900",5.00,"1925","1905",-20.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,180.00,161.00,144.00,1.00,1048.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N799SW","264",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"2225","2232",7.00,7.00,0.00,0,"2200-2259",7.00,"2239","2348",5.00,"0005","2353",-12.00,0.00,0.00,-1,"0001-0559",0.00,"",0.00,160.00,141.00,129.00,1.00,997.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7735A","468",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"0940","0940",0.00,0.00,0.00,0,"0900-0959",8.00,"0948","1100",6.00,"1120","1106",-14.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,160.00,146.00,132.00,1.00,997.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N734SA","862",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"1950","2030",40.00,40.00,1.00,2,"1900-1959",7.00,"2037","2153",5.00,"2135","2158",23.00,23.00,1.00,1,"2100-2159",0.00,"",0.00,165.00,148.00,136.00,1.00,997.00,4,4.00,0.00,0.00,0.00,19.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N496WN","864",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"0630","0717",47.00,47.00,1.00,3,"0600-0659",11.00,"0728","0841",3.00,"0815","0844",29.00,29.00,1.00,1,"0800-0859",0.00,"",0.00,165.00,147.00,133.00,1.00,997.00,4,0.00,29.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N931WN","1969",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"1330","1333",3.00,3.00,0.00,0,"1300-1359",7.00,"1340","1456",22.00,"1510","1518",8.00,8.00,0.00,0,"1500-1559",0.00,"",0.00,160.00,165.00,136.00,1.00,997.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7725A","2409",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13232,1323202,30977,"MDW","Chicago, IL","IL","17","Illinois",41,"1645","1647",2.00,2.00,0.00,0,"1600-1659",12.00,"1659","1814",5.00,"1835","1819",-16.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,170.00,152.00,135.00,1.00,997.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N778SW","789",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1635","1635",0.00,0.00,0.00,0,"1600-1659",17.00,"1652","1728",4.00,"1740","1732",-8.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,125.00,117.00,96.00,1.00,655.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N461WN","129",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13296,1329604,30721,"MHT","Manchester, NH","NH","33","New Hampshire",14,"2200","2241",41.00,41.00,1.00,2,"2200-2259",7.00,"2248","0110",2.00,"0055","0112",17.00,17.00,1.00,1,"0001-0559",0.00,"",0.00,175.00,151.00,142.00,1.00,1204.00,5,0.00,0.00,0.00,0.00,17.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N910WN","3583",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13296,1329604,30721,"MHT","Manchester, NH","NH","33","New Hampshire",14,"1030","1025",-5.00,0.00,0.00,-1,"1000-1059",21.00,"1046","1311",3.00,"1320","1314",-6.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,170.00,169.00,145.00,1.00,1204.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N958WN","467",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,"1300","1257",-3.00,0.00,0.00,-1,"1300-1359",10.00,"1307","1423",2.00,"1450","1425",-25.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,170.00,148.00,136.00,1.00,1075.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N8635F","3149",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,"1820","1857",37.00,37.00,1.00,2,"1800-1859",10.00,"1907","2030",5.00,"2010","2035",25.00,25.00,1.00,1,"2000-2059",0.00,"",0.00,170.00,158.00,143.00,1.00,1075.00,5,25.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N774SW","4635",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,"1000","0956",-4.00,0.00,0.00,-1,"1000-1059",12.00,"1008","1122",4.00,"1150","1126",-24.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,170.00,150.00,134.00,1.00,1075.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N783SW","256",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"1625","1627",2.00,2.00,0.00,0,"1600-1659",13.00,"1640","1706",3.00,"1705","1709",4.00,4.00,0.00,0,"1700-1759",0.00,"",0.00,100.00,102.00,86.00,1.00,488.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N358SW","344",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"1100","1114",14.00,14.00,0.00,0,"1100-1159",10.00,"1124","1155",3.00,"1145","1158",13.00,13.00,0.00,0,"1100-1159",0.00,"",0.00,105.00,104.00,91.00,1.00,488.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7731A","2230",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"1850","1909",19.00,19.00,1.00,1,"1800-1859",10.00,"1919","1939",5.00,"1935","1944",9.00,9.00,0.00,0,"1900-1959",0.00,"",0.00,105.00,95.00,80.00,1.00,488.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7721E","3685",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"0645","0643",-2.00,0.00,0.00,-1,"0600-0659",8.00,"0651","0706",4.00,"0730","0710",-20.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,105.00,87.00,75.00,1.00,488.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N353SW","265",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1420","1419",-1.00,0.00,0.00,-1,"1400-1459",9.00,"1428","1635",8.00,"1650","1643",-7.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,150.00,144.00,127.00,1.00,920.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N440LV","4119",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"2055","2109",14.00,14.00,0.00,0,"2000-2059",6.00,"2115","2314",5.00,"2320","2319",-1.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,145.00,130.00,119.00,1.00,920.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7702A","4362",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1135","1133",-2.00,0.00,0.00,-1,"1100-1159",10.00,"1143","1338",6.00,"1400","1344",-16.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,145.00,131.00,115.00,1.00,920.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N8659D","546",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1755","1814",19.00,19.00,1.00,1,"1700-1759",11.00,"1825","1913",16.00,"1945","1929",-16.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,290.00,255.00,228.00,1.00,1788.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N655WN","494",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,"1200","1154",-6.00,0.00,0.00,-1,"1200-1259",11.00,"1205","1359",6.00,"1420","1405",-15.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,140.00,131.00,114.00,1.00,873.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N7735A","1349",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,"2040","2040",0.00,0.00,0.00,0,"2000-2059",15.00,"2055","2249",7.00,"2300","2256",-4.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,140.00,136.00,114.00,1.00,873.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N618WN","2254",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,"1455","1459",4.00,4.00,0.00,0,"1400-1459",11.00,"1510","1704",7.00,"1715","1711",-4.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,140.00,132.00,114.00,1.00,873.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N602SW","2522",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,"0930","0928",-2.00,0.00,0.00,-1,"0900-0959",9.00,"0937","1128",8.00,"1145","1136",-9.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,135.00,128.00,111.00,1.00,873.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N944WN","572",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14307,1430702,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,"1410","1412",2.00,2.00,0.00,0,"1400-1459",10.00,"1422","1637",7.00,"1655","1644",-11.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,165.00,152.00,135.00,1.00,1136.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N659SW","578",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14307,1430702,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,"2130","2135",5.00,5.00,0.00,0,"2100-2159",11.00,"2146","0007",6.00,"0010","0013",3.00,3.00,0.00,0,"0001-0559",0.00,"",0.00,160.00,158.00,141.00,1.00,1136.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N286WN","3863",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14307,1430702,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,"0725","0723",-2.00,0.00,0.00,-1,"0700-0759",10.00,"0733","0950",6.00,"1010","0956",-14.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,165.00,153.00,137.00,1.00,1136.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N767SW","752",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"0655","0650",-5.00,0.00,0.00,-1,"0600-0659",9.00,"0659","0819",4.00,"0835","0823",-12.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,100.00,93.00,80.00,1.00,587.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N938WN","2420",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"2020","2249",149.00,149.00,1.00,9,"2000-2059",12.00,"2301","0019",4.00,"2200","0023",143.00,143.00,1.00,9,"2200-2259",0.00,"",0.00,100.00,94.00,78.00,1.00,587.00,3,120.00,0.00,0.00,0.00,23.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N371SW","4722",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC","37","North Carolina",36,"1245","1241",-4.00,0.00,0.00,-1,"1200-1259",7.00,"1248","1409",5.00,"1430","1414",-16.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,105.00,93.00,81.00,1.00,587.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N417WN","425",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14576,1457604,34576,"ROC","Rochester, NY","NY","36","New York",22,"1235","1240",5.00,5.00,0.00,0,"1200-1259",10.00,"1250","1500",7.00,"1515","1507",-8.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,160.00,147.00,130.00,1.00,1079.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N257WN","466",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14576,1457604,34576,"ROC","Rochester, NY","NY","36","New York",22,"1950","1946",-4.00,0.00,0.00,-1,"1900-1959",9.00,"1955","2215",6.00,"2235","2221",-14.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,165.00,155.00,140.00,1.00,1079.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N424WN","4292",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14683,1468303,33214,"SAT","San Antonio, TX","TX","48","Texas",74,"1545","1613",28.00,28.00,1.00,1,"1500-1559",10.00,"1623","1747",3.00,"1740","1750",10.00,10.00,0.00,0,"1700-1759",0.00,"",0.00,175.00,157.00,144.00,1.00,972.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N787SA","793",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14730,1473003,33044,"SDF","Louisville, KY","KY","21","Kentucky",52,"1730","1802",32.00,32.00,1.00,2,"1700-1759",12.00,"1814","1952",6.00,"1935","1958",23.00,23.00,1.00,1,"1900-1959",0.00,"",0.00,125.00,116.00,98.00,1.00,727.00,3,2.00,0.00,0.00,0.00,21.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N8604K","2785",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,14843,1484304,34819,"SJU","San Juan, PR","PR","72","Puerto Rico",3,"1320","1320",0.00,0.00,0.00,0,"1300-1359",9.00,"1329","1558",5.00,"1600","1603",3.00,3.00,0.00,0,"1600-1659",0.00,"",0.00,160.00,163.00,149.00,1.00,1237.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N701GS","205",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1840","1838",-2.00,0.00,0.00,-1,"1800-1859",12.00,"1850","1947",5.00,"2005","1952",-13.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,145.00,134.00,117.00,1.00,869.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N460WN","677",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1000","1000",0.00,0.00,0.00,0,"1000-1059",9.00,"1009","1101",4.00,"1125","1105",-20.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,145.00,125.00,112.00,1.00,869.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N912WN","2249",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1430","1433",3.00,3.00,0.00,0,"1400-1459",10.00,"1443","1540",3.00,"1600","1543",-17.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,150.00,130.00,117.00,1.00,869.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N520SW","51",15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11259,1125903,30194,"DAL","Dallas, TX","TX","48","Texas",74,"1725","1720",-5.00,0.00,0.00,-1,"1700-1759",10.00,"1730","1811",4.00,"1825","1815",-10.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,60.00,55.00,41.00,1.00,237.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,3,11,3,2015-03-11,"WN",19393,"WN","N769SW","510",15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11259,1125903,30194,"DAL","Dallas, TX","TX","48","Texas",74,"0540","0537",-3.00,0.00,0.00,-1,"0001-0559",14.00,"0551","0634",5.00,"0645","0639",-6.00,0.00,0.00,-1,"0600-0659",0.00,"",0.00,65.00,62.00,43.00,1.00,237.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
